number,value,user_attrs_pct_tr,user_attrs_pct_val,user_attrs_pct_val1,user_attrs_wr_tr,user_attrs_wr_val,user_attrs_wr_val1
8656,-0.001,,,,,,
8657,-0.001,,,,,,
8658,-0.001,,,,,,
8659,-0.001,,,,,,
8660,-0.001,,,,,,
8661,-0.001,,,,,,
8662,-0.001,,,,,,
8663,-0.001,,,,,,
8664,-0.001,,,,,,
8665,-0.001,,,,,,
8666,-0.001,,,,,,
8667,-0.001,,,,,,
8668,-0.001,,,,,,
8669,0.40980098203061893,0.1671602500822639,0.04201851663444908,0.11828711828711828,0.5295275590551181,0.5641646489104116,0.5222551928783383
8670,-0.001,,,,,,
8671,-0.001,,,,,,
8672,-0.001,,,,,,
8673,-0.001,,,,,,
8674,-0.001,,,,,,
8675,0.4092613003483908,0.1688055281342547,0.042120256384169295,0.11951561951561951,0.5282651072124757,0.5628019323671497,0.5212922173274597
8676,-0.001,,,,,,
8677,-0.001,,,,,,
8678,-0.001,,,,,,
8679,-0.001,,,,,,
8680,-0.001,,,,,,
8681,-0.001,,,,,,
8682,-0.001,,,,,,
8683,-0.001,,,,,,
8684,-0.001,,,,,,
8685,-0.001,,,,,,
8686,-0.001,,,,,,
8687,-0.001,,,,,,
8688,-0.001,,,,,,
8689,-0.001,,,,,,
8690,-0.001,,,,,,
8691,-0.001,,,,,,
8692,-0.001,,,,,,
8693,-0.001,,,,,,
8694,-0.001,,,,,,
8695,-0.001,,,,,,
8696,-0.001,,,,,,
8697,-0.001,,,,,,
8698,-0.001,,,,,,
8699,-0.001,,,,,,
8700,-0.001,,,,,,
8701,-0.001,,,,,,
8702,-0.001,,,,,,
8703,-0.001,,,,,,
8704,-0.001,,,,,,
8705,-0.001,,,,,,
8706,-0.001,,,,,,
8707,-0.001,,,,,,
8708,-0.001,,,,,,
8709,-0.001,,,,,,
8710,-0.001,,,,,,
8711,-0.001,,,,,,
8712,-0.001,,,,,,
8713,-0.001,,,,,,
8714,-0.001,,,,,,
8715,-0.001,,,,,,
8716,-0.001,,,,,,
8717,-0.001,,,,,,
8718,-0.001,,,,,,
8719,-0.001,,,,,,
8720,-0.001,,,,,,
8721,-0.001,,,,,,
8722,-0.001,,,,,,
8723,-0.001,,,,,,
8724,-0.001,,,,,,
8725,-0.001,,,,,,
8726,-0.001,,,,,,
8727,-0.001,,,,,,
8728,-0.001,,,,,,
8729,-0.001,,,,,,
8730,-0.001,,,,,,
8731,-0.001,,,,,,
8732,-0.001,,,,,,
8733,-0.001,,,,,,
8734,-0.001,,,,,,
8735,-0.001,,,,,,
8736,-0.001,,,,,,
8737,0.4119983833388607,0.19085225403093123,0.04232373588360973,0.12513162513162512,0.5293103448275862,0.5625,0.520336605890603
8738,-0.001,,,,,,
8739,-0.001,,,,,,
8740,-0.001,,,,,,
8741,-0.001,,,,,,
8742,-0.001,,,,,,
8743,-0.001,,,,,,
8744,-0.001,,,,,,
8745,-0.001,,,,,,
8746,-0.001,,,,,,
8747,-0.001,,,,,,
8748,-0.001,,,,,,
8749,-0.001,,,,,,
8750,-0.001,,,,,,
8751,-0.001,,,,,,
8752,-0.001,,,,,,
8753,-0.001,,,,,,
8754,-0.001,,,,,,
8755,-0.001,,,,,,
8756,-0.001,,,,,,
8757,-0.001,,,,,,
8758,-0.001,,,,,,
8759,-0.001,,,,,,
8760,0.41118673960034857,0.18130964132938468,0.04242547563332994,0.12232362232362233,0.5281306715063521,0.5635491606714629,0.5222381635581061
8761,-0.001,,,,,,
8762,-0.001,,,,,,
8763,-0.001,,,,,,
8764,-0.001,,,,,,
8765,-0.001,,,,,,
8766,-0.001,,,,,,
8767,-0.001,,,,,,
8768,-0.001,,,,,,
8769,-0.001,,,,,,
8770,-0.001,,,,,,
8771,-0.001,,,,,,
8772,-0.001,,,,,,
8773,-0.001,,,,,,
8774,-0.001,,,,,,
8775,-0.001,,,,,,
8776,-0.001,,,,,,
8777,-0.001,,,,,,
8778,-0.001,,,,,,
8779,-0.001,,,,,,
8780,-0.001,,,,,,
8781,-0.001,,,,,,
8782,-0.001,,,,,,
8783,-0.001,,,,,,
8784,-0.001,,,,,,
8785,-0.001,,,,,,
8786,0.40584378371807833,0.16683119447186576,0.031335842913826434,0.10670410670410671,0.5207100591715976,0.564935064935065,0.5230263157894737
8787,-0.001,,,,,,
8788,-0.001,,,,,,
8789,-0.001,,,,,,
8790,-0.001,,,,,,
8791,-0.001,,,,,,
8792,-0.001,,,,,,
8793,-0.001,,,,,,
8794,-0.001,,,,,,
8795,-0.001,,,,,,
8796,-0.001,,,,,,
8797,-0.001,,,,,,
8798,-0.001,,,,,,
8799,-0.001,,,,,,
8800,-0.001,,,,,,
8801,-0.001,,,,,,
8802,-0.001,,,,,,
8803,-0.001,,,,,,
8804,-0.001,,,,,,
8805,-0.001,,,,,,
8806,-0.001,,,,,,
8807,-0.001,,,,,,
8808,-0.001,,,,,,
8809,-0.001,,,,,,
8810,-0.001,,,,,,
8811,-0.001,,,,,,
8812,-0.001,,,,,,
8813,-0.001,,,,,,
8814,-0.001,,,,,,
8815,-0.001,,,,,,
8816,-0.001,,,,,,
8817,-0.001,,,,,,
8818,-0.001,,,,,,
8819,-0.001,,,,,,
8820,-0.001,,,,,,
8821,-0.001,,,,,,
8822,-0.001,,,,,,
8823,-0.001,,,,,,
8824,-0.001,,,,,,
8825,-0.001,,,,,,
8826,-0.001,,,,,,
8827,-0.001,,,,,,
8828,-0.001,,,,,,
8829,-0.001,,,,,,
8830,-0.001,,,,,,
8831,-0.001,,,,,,
8832,-0.001,,,,,,
8833,-0.001,,,,,,
8834,-0.001,,,,,,
8835,-0.001,,,,,,
8836,-0.001,,,,,,
8837,0.41086860156464705,0.18361303060217177,0.04273069488249059,0.12478062478062478,0.5304659498207885,0.5595238095238095,0.5203938115330521
8838,-0.001,,,,,,
8839,-0.001,,,,,,
8840,-0.001,,,,,,
8841,-0.001,,,,,,
8842,-0.001,,,,,,
8843,-0.001,,,,,,
8844,-0.001,,,,,,
8845,-0.001,,,,,,
8846,-0.001,,,,,,
8847,-0.001,,,,,,
8848,-0.001,,,,,,
8849,-0.001,,,,,,
8850,-0.001,,,,,,
8851,-0.001,,,,,,
8852,-0.001,,,,,,
8853,-0.001,,,,,,
8854,-0.001,,,,,,
8855,-0.001,,,,,,
8856,-0.001,,,,,,
8857,-0.001,,,,,,
8858,-0.001,,,,,,
8859,-0.001,,,,,,
8860,-0.001,,,,,,
8861,-0.001,,,,,,
8862,-0.001,,,,,,
8863,-0.001,,,,,,
8864,-0.001,,,,,,
8865,-0.001,,,,,,
8866,-0.001,,,,,,
8867,-0.001,,,,,,
8868,-0.001,,,,,,
8869,-0.001,,,,,,
8870,-0.001,,,,,,
8871,-0.001,,,,,,
8872,-0.001,,,,,,
8873,-0.001,,,,,,
8874,-0.001,,,,,,
8875,-0.001,,,,,,
8876,-0.001,,,,,,
8877,-0.001,,,,,,
8878,-0.001,,,,,,
8879,0.4123512534248659,0.19085225403093123,0.042527215383050154,0.12513162513162512,0.5310344827586206,0.562200956937799,0.520336605890603
8880,-0.001,,,,,,
8881,-0.001,,,,,,
8882,-0.001,,,,,,
8883,-0.001,,,,,,
8884,-0.001,,,,,,
8885,-0.001,,,,,,
8886,-0.001,,,,,,
8887,-0.001,,,,,,
8888,-0.001,,,,,,
8889,-0.001,,,,,,
8890,-0.001,,,,,,
8891,0.4122662869120788,0.17834814083580125,0.042120256384169295,0.12074412074412075,0.5350553505535055,0.5652173913043478,0.5203488372093024
8892,-0.001,,,,,,
8893,-0.001,,,,,,
8894,-0.001,,,,,,
8895,-0.001,,,,,,
8896,-0.001,,,,,,
8897,-0.001,,,,,,
8898,-0.001,,,,,,
8899,-0.001,,,,,,
8900,-0.001,,,,,,
8901,-0.001,,,,,,
8902,-0.001,,,,,,
8903,-0.001,,,,,,
8904,-0.001,,,,,,
8905,-0.001,,,,,,
8906,-0.001,,,,,,
8907,-0.001,,,,,,
8908,-0.001,,,,,,
8909,-0.001,,,,,,
8910,-0.001,,,,,,
8911,-0.001,,,,,,
8912,-0.001,,,,,,
8913,-0.001,,,,,,
8914,-0.001,,,,,,
8915,-0.001,,,,,,
8916,-0.001,,,,,,
8917,-0.001,,,,,,
8918,-0.001,,,,,,
8919,-0.001,,,,,,
8920,-0.001,,,,,,
8921,-0.001,,,,,,
8922,-0.001,,,,,,
8923,-0.001,,,,,,
8924,-0.001,,,,,,
8925,-0.001,,,,,,
8926,-0.001,,,,,,
8927,-0.001,,,,,,
8928,-0.001,,,,,,
8929,-0.001,,,,,,
8930,-0.001,,,,,,
8931,-0.001,,,,,,
8932,-0.001,,,,,,
8933,-0.001,,,,,,
8934,-0.001,,,,,,
8935,-0.001,,,,,,
8936,-0.001,,,,,,
8937,-0.001,,,,,,
8938,-0.001,,,,,,
8939,-0.001,,,,,,
8940,-0.001,,,,,,
8941,-0.001,,,,,,
8942,-0.001,,,,,,
8943,-0.001,,,,,,
8944,-0.001,,,,,,
8945,-0.001,,,,,,
8946,-0.001,,,,,,
8947,-0.001,,,,,,
8948,-0.001,,,,,,
8949,-0.001,,,,,,
8950,-0.001,,,,,,
8951,-0.001,,,,,,
8952,-0.001,,,,,,
8953,-0.001,,,,,,
8954,-0.001,,,,,,
8955,-0.001,,,,,,
8956,-0.001,,,,,,
8957,-0.001,,,,,,
8958,-0.001,,,,,,
8959,-0.001,,,,,,
8960,-0.001,,,,,,
8961,-0.001,,,,,,
8962,-0.001,,,,,,
8963,-0.001,,,,,,
8964,-0.001,,,,,,
8965,-0.001,,,,,,
8966,-0.001,,,,,,
8967,0.4088298573476541,0.1641987495886805,0.04130633838640757,0.1174096174096174,0.5270541082164328,0.5665024630541872,0.5201793721973094
8968,-0.001,,,,,,
8969,-0.001,,,,,,
8970,-0.001,,,,,,
8971,-0.001,,,,,,
8972,-0.001,,,,,,
8973,-0.001,,,,,,
8974,-0.001,,,,,,
8975,-0.001,,,,,,
8976,-0.001,,,,,,
8977,-0.001,,,,,,
8978,-0.001,,,,,,
8979,-0.001,,,,,,
8980,-0.001,,,,,,
8981,-0.001,,,,,,
8982,-0.001,,,,,,
8983,-0.001,,,,,,
8984,-0.001,,,,,,
8985,-0.001,,,,,,
8986,-0.001,,,,,,
8987,0.41153444726485233,0.18262586377097728,0.04242547563332994,0.1224991224991225,0.5297297297297298,0.5635491606714629,0.5214899713467048
8988,-0.001,,,,,,
8989,-0.001,,,,,,
8990,-0.001,,,,,,
8991,-0.001,,,,,,
8992,-0.001,,,,,,
8993,-0.001,,,,,,
8994,-0.001,,,,,,
8995,-0.001,,,,,,
8996,-0.001,,,,,,
8997,-0.001,,,,,,
8998,-0.001,,,,,,
8999,-0.001,,,,,,
9000,-0.001,,,,,,
9001,-0.001,,,,,,
9002,-0.001,,,,,,
9003,-0.001,,,,,,
9004,-0.001,,,,,,
9005,-0.001,,,,,,
9006,-0.001,,,,,,
9007,-0.001,,,,,,
9008,-0.001,,,,,,
9009,-0.001,,,,,,
9010,-0.001,,,,,,
9011,-0.001,,,,,,
9012,-0.001,,,,,,
9013,-0.001,,,,,,
9014,-0.001,,,,,,
9015,-0.001,,,,,,
9016,-0.001,,,,,,
9017,-0.001,,,,,,
9018,-0.001,,,,,,
9019,-0.001,,,,,,
9020,-0.001,,,,,,
9021,-0.001,,,,,,
9022,-0.001,,,,,,
9023,-0.001,,,,,,
9024,-0.001,,,,,,
9025,-0.001,,,,,,
9026,-0.001,,,,,,
9027,-0.001,,,,,,
9028,-0.001,,,,,,
9029,-0.001,,,,,,
9030,-0.001,,,,,,
9031,-0.001,,,,,,
9032,-0.001,,,,,,
9033,-0.001,,,,,,
9034,-0.001,,,,,,
9035,-0.001,,,,,,
9036,-0.001,,,,,,
9037,-0.001,,,,,,
9038,-0.001,,,,,,
9039,-0.001,,,,,,
9040,-0.001,,,,,,
9041,-0.001,,,,,,
9042,-0.001,,,,,,
9043,-0.001,,,,,,
9044,-0.001,,,,,,
9045,-0.001,,,,,,
9046,-0.001,,,,,,
9047,-0.001,,,,,,
9048,-0.001,,,,,,
9049,-0.001,,,,,,
9050,-0.001,,,,,,
9051,-0.001,,,,,,
9052,-0.001,,,,,,
9053,-0.001,,,,,,
9054,-0.001,,,,,,
9055,-0.001,,,,,,
9056,-0.001,,,,,,
9057,-0.001,,,,,,
9058,-0.001,,,,,,
9059,-0.001,,,,,,
9060,-0.001,,,,,,
9061,-0.001,,,,,,
9062,-0.001,,,,,,
9063,-0.001,,,,,,
9064,-0.001,,,,,,
9065,-0.001,,,,,,
9066,-0.001,,,,,,
9067,0.4058324645178595,0.17933530766699574,0.03204802116186794,0.11196911196911197,0.5247706422018349,0.5555555555555556,0.5203761755485894
9068,-0.001,,,,,,
9069,-0.001,,,,,,
9070,-0.001,,,,,,
9071,-0.001,,,,,,
9072,-0.001,,,,,,
9073,-0.001,,,,,,
9074,-0.001,,,,,,
9075,-0.001,,,,,,
9076,-0.001,,,,,,
9077,-0.001,,,,,,
9078,-0.001,,,,,,
9079,-0.001,,,,,,
9080,-0.001,,,,,,
9081,-0.001,,,,,,
9082,-0.001,,,,,,
9083,-0.001,,,,,,
9084,-0.001,,,,,,
9085,-0.001,,,,,,
9086,-0.001,,,,,,
9087,-0.001,,,,,,
9088,-0.001,,,,,,
9089,-0.001,,,,,,
9090,0.4067230498244692,0.17209608423823627,0.031946281412147726,0.11003861003861004,0.5296367112810707,0.5573248407643312,0.5215311004784688
9091,-0.001,,,,,,
9092,-0.001,,,,,,
9093,-0.001,,,,,,
9094,-0.001,,,,,,
9095,-0.001,,,,,,
9096,-0.001,,,,,,
9097,-0.001,,,,,,
9098,-0.001,,,,,,
9099,-0.001,,,,,,
9100,-0.001,,,,,,
9101,-0.001,,,,,,
9102,-0.001,,,,,,
9103,-0.001,,,,,,
9104,-0.001,,,,,,
9105,-0.001,,,,,,
9106,-0.001,,,,,,
9107,-0.001,,,,,,
9108,-0.001,,,,,,
9109,-0.001,,,,,,
9110,-0.001,,,,,,
9111,-0.001,,,,,,
9112,-0.001,,,,,,
9113,-0.001,,,,,,
9114,-0.001,,,,,,
9115,-0.001,,,,,,
9116,-0.001,,,,,,
9117,-0.001,,,,,,
9118,-0.001,,,,,,
9119,-0.001,,,,,,
9120,-0.001,,,,,,
9121,-0.001,,,,,,
9122,-0.001,,,,,,
9123,-0.001,,,,,,
9124,-0.001,,,,,,
9125,-0.001,,,,,,
9126,-0.001,,,,,,
9127,-0.001,,,,,,
9128,-0.001,,,,,,
9129,-0.001,,,,,,
9130,-0.001,,,,,,
9131,-0.001,,,,,,
9132,-0.001,,,,,,
9133,-0.001,,,,,,
9134,-0.001,,,,,,
9135,-0.001,,,,,,
9136,-0.001,,,,,,
9137,-0.001,,,,,,
9138,-0.001,,,,,,
9139,-0.001,,,,,,
9140,-0.001,,,,,,
9141,-0.001,,,,,,
9142,-0.001,,,,,,
9143,-0.001,,,,,,
9144,-0.001,,,,,,
9145,-0.001,,,,,,
9146,-0.001,,,,,,
9147,-0.001,,,,,,
9148,-0.001,,,,,,
9149,-0.001,,,,,,
9150,-0.001,,,,,,
9151,-0.001,,,,,,
9152,-0.001,,,,,,
9153,-0.001,,,,,,
9154,-0.001,,,,,,
9155,-0.001,,,,,,
9156,-0.001,,,,,,
9157,-0.001,,,,,,
9158,-0.001,,,,,,
9159,-0.001,,,,,,
9160,-0.001,,,,,,
9161,-0.001,,,,,,
9162,-0.001,,,,,,
9163,-0.001,,,,,,
9164,-0.001,,,,,,
9165,-0.001,,,,,,
9166,-0.001,,,,,,
9167,-0.001,,,,,,
9168,-0.001,,,,,,
9169,-0.001,,,,,,
9170,-0.001,,,,,,
9171,-0.001,,,,,,
9172,-0.001,,,,,,
9173,-0.001,,,,,,
9174,-0.001,,,,,,
9175,-0.001,,,,,,
9176,-0.001,,,,,,
9177,-0.001,,,,,,
9178,-0.001,,,,,,
9179,-0.001,,,,,,
9180,-0.001,,,,,,
9181,-0.001,,,,,,
9182,-0.001,,,,,,
9183,-0.001,,,,,,
9184,-0.001,,,,,,
9185,-0.001,,,,,,
9186,-0.001,,,,,,
9187,-0.001,,,,,,
9188,-0.001,,,,,,
9189,-0.001,,,,,,
9190,-0.001,,,,,,
9191,-0.001,,,,,,
9192,-0.001,,,,,,
9193,-0.001,,,,,,
9194,-0.001,,,,,,
9195,-0.001,,,,,,
9196,-0.001,,,,,,
9197,-0.001,,,,,,
9198,-0.001,,,,,,
9199,-0.001,,,,,,
9200,-0.001,,,,,,
9201,-0.001,,,,,,
9202,-0.001,,,,,,
9203,-0.001,,,,,,
9204,-0.001,,,,,,
9205,-0.001,,,,,,
9206,-0.001,,,,,,
9207,-0.001,,,,,,
9208,-0.001,,,,,,
9209,-0.001,,,,,,
9210,-0.001,,,,,,
9211,-0.001,,,,,,
9212,-0.001,,,,,,
9213,-0.001,,,,,,
9214,-0.001,,,,,,
9215,-0.001,,,,,,
9216,-0.001,,,,,,
9217,-0.001,,,,,,
9218,-0.001,,,,,,
9219,-0.001,,,,,,
9220,-0.001,,,,,,
9221,-0.001,,,,,,
9222,-0.001,,,,,,
9223,-0.001,,,,,,
9224,-0.001,,,,,,
9225,-0.001,,,,,,
9226,-0.001,,,,,,
9227,-0.001,,,,,,
9228,-0.001,,,,,,
9229,0.40965758787029827,0.16683119447186576,0.04191677688472886,0.11776061776061776,0.5285996055226825,0.5655339805825242,0.5216095380029806
9230,-0.001,,,,,,
9231,-0.001,,,,,,
9232,-0.001,,,,,,
9233,-0.001,,,,,,
9234,-0.001,,,,,,
9235,-0.001,,,,,,
9236,-0.001,,,,,,
9237,-0.001,,,,,,
9238,-0.001,,,,,,
9239,-0.001,,,,,,
9240,-0.001,,,,,,
9241,-0.001,,,,,,
9242,-0.001,,,,,,
9243,-0.001,,,,,,
9244,-0.001,,,,,,
9245,-0.001,,,,,,
9246,-0.001,,,,,,
9247,-0.001,,,,,,
9248,-0.001,,,,,,
9249,-0.001,,,,,,
9250,-0.001,,,,,,
9251,-0.001,,,,,,
9252,-0.001,,,,,,
9253,-0.001,,,,,,
9254,-0.001,,,,,,
9255,-0.001,,,,,,
9256,-0.001,,,,,,
9257,-0.001,,,,,,
9258,-0.001,,,,,,
9259,-0.001,,,,,,
9260,-0.001,,,,,,
9261,-0.001,,,,,,
9262,-0.001,,,,,,
9263,-0.001,,,,,,
9264,-0.001,,,,,,
9265,-0.001,,,,,,
9266,-0.001,,,,,,
9267,-0.001,,,,,,
9268,-0.001,,,,,,
9269,-0.001,,,,,,
9270,-0.001,,,,,,
9271,-0.001,,,,,,
9272,-0.001,,,,,,
9273,-0.001,,,,,,
9274,0.41248989455878804,0.1809805857189865,0.041509817885848004,0.1217971217971218,0.5363636363636364,0.5637254901960784,0.5201729106628242
9275,-0.001,,,,,,
9276,-0.001,,,,,,
9277,-0.001,,,,,,
9278,-0.001,,,,,,
9279,-0.001,,,,,,
9280,-0.001,,,,,,
9281,-0.001,,,,,,
9282,-0.001,,,,,,
9283,-0.001,,,,,,
9284,-0.001,,,,,,
9285,-0.001,,,,,,
9286,-0.001,,,,,,
9287,-0.001,,,,,,
9288,-0.001,,,,,,
9289,-0.001,,,,,,
9290,-0.001,,,,,,
9291,-0.001,,,,,,
9292,-0.001,,,,,,
9293,-0.001,,,,,,
9294,-0.001,,,,,,
9295,-0.001,,,,,,
9296,-0.001,,,,,,
9297,-0.001,,,,,,
9298,-0.001,,,,,,
9299,-0.001,,,,,,
9300,-0.001,,,,,,
9301,-0.001,,,,,,
9302,-0.001,,,,,,
9303,-0.001,,,,,,
9304,-0.001,,,,,,
9305,-0.001,,,,,,
9306,-0.001,,,,,,
9307,-0.001,,,,,,
9308,-0.001,,,,,,
9309,-0.001,,,,,,
9310,-0.001,,,,,,
9311,-0.001,,,,,,
9312,-0.001,,,,,,
9313,-0.001,,,,,,
9314,-0.001,,,,,,
9315,-0.001,,,,,,
9316,-0.001,,,,,,
9317,-0.001,,,,,,
9318,-0.001,,,,,,
9319,-0.001,,,,,,
9320,0.41075800574034976,0.17538664034221785,0.04201851663444908,0.12074412074412075,0.5309568480300187,0.5641646489104116,0.5203488372093024
9321,-0.001,,,,,,
9322,-0.001,,,,,,
9323,-0.001,,,,,,
9324,-0.001,,,,,,
9325,-0.001,,,,,,
9326,-0.001,,,,,,
9327,-0.001,,,,,,
9328,-0.001,,,,,,
9329,-0.001,,,,,,
9330,-0.001,,,,,,
9331,-0.001,,,,,,
9332,-0.001,,,,,,
9333,-0.001,,,,,,
9334,-0.001,,,,,,
9335,-0.001,,,,,,
9336,-0.001,,,,,,
9337,-0.001,,,,,,
9338,-0.001,,,,,,
9339,-0.001,,,,,,
9340,-0.001,,,,,,
9341,-0.001,,,,,,
9342,-0.001,,,,,,
9343,-0.001,,,,,,
9344,-0.001,,,,,,
9345,-0.001,,,,,,
9346,-0.001,,,,,,
9347,-0.001,,,,,,
9348,-0.001,,,,,,
9349,-0.001,,,,,,
9350,-0.001,,,,,,
9351,-0.001,,,,,,
9352,-0.001,,,,,,
9353,-0.001,,,,,,
9354,-0.001,,,,,,
9355,-0.001,,,,,,
9356,-0.001,,,,,,
9357,-0.001,,,,,,
9358,-0.001,,,,,,
9359,-0.001,,,,,,
9360,-0.001,,,,,,
9361,-0.001,,,,,,
9362,-0.001,,,,,,
9363,-0.001,,,,,,
9364,-0.001,,,,,,
9365,-0.001,,,,,,
9366,-0.001,,,,,,
9367,-0.001,,,,,,
9368,-0.001,,,,,,
9369,-0.001,,,,,,
9370,-0.001,,,,,,
9371,-0.001,,,,,,
9372,-0.001,,,,,,
9373,-0.001,,,,,,
9374,-0.001,,,,,,
9375,-0.001,,,,,,
9376,-0.001,,,,,,
9377,-0.001,,,,,,
9378,-0.001,,,,,,
9379,-0.001,,,,,,
9380,-0.001,,,,,,
9381,-0.001,,,,,,
9382,-0.001,,,,,,
9383,-0.001,,,,,,
9384,-0.001,,,,,,
9385,-0.001,,,,,,
9386,-0.001,,,,,,
9387,-0.001,,,,,,
9388,-0.001,,,,,,
9389,-0.001,,,,,,
9390,-0.001,,,,,,
9391,-0.001,,,,,,
9392,-0.001,,,,,,
9393,-0.001,,,,,,
9394,-0.001,,,,,,
9395,-0.001,,,,,,
9396,-0.001,,,,,,
9397,-0.001,,,,,,
9398,-0.001,,,,,,
9399,-0.001,,,,,,
9400,-0.001,,,,,,
9401,-0.001,,,,,,
9402,-0.001,,,,,,
9403,-0.001,,,,,,
9404,-0.001,,,,,,
9405,-0.001,,,,,,
9406,-0.001,,,,,,
9407,-0.001,,,,,,
9408,-0.001,,,,,,
9409,-0.001,,,,,,
9410,-0.001,,,,,,
9411,-0.001,,,,,,
9412,-0.001,,,,,,
9413,-0.001,,,,,,
9414,-0.001,,,,,,
9415,-0.001,,,,,,
9416,-0.001,,,,,,
9417,-0.001,,,,,,
9418,-0.001,,,,,,
9419,-0.001,,,,,,
9420,-0.001,,,,,,
9421,-0.001,,,,,,
9422,-0.001,,,,,,
9423,-0.001,,,,,,
9424,-0.001,,,,,,
9425,-0.001,,,,,,
9426,0.4047469805496734,0.15268180322474498,0.029097568419981686,0.10021060021060021,0.5237068965517241,0.5699300699300699,0.5201401050788091
9427,-0.001,,,,,,
9428,-0.001,,,,,,
9429,-0.001,,,,,,
9430,-0.001,,,,,,
9431,-0.001,,,,,,
9432,-0.001,,,,,,
9433,-0.001,,,,,,
9434,-0.001,,,,,,
9435,-0.001,,,,,,
9436,-0.001,,,,,,
9437,-0.001,,,,,,
9438,-0.001,,,,,,
9439,-0.001,,,,,,
9440,-0.001,,,,,,
9441,-0.001,,,,,,
9442,-0.001,,,,,,
9443,-0.001,,,,,,
9444,-0.001,,,,,,
9445,-0.001,,,,,,
9446,-0.001,,,,,,
9447,-0.001,,,,,,
9448,-0.001,,,,,,
9449,-0.001,,,,,,
9450,-0.001,,,,,,
9451,-0.001,,,,,,
9452,-0.001,,,,,,
9453,-0.001,,,,,,
9454,-0.001,,,,,,
9455,-0.001,,,,,,
9456,-0.001,,,,,,
9457,0.41304121882254,0.18624547548535703,0.042120256384169295,0.1232011232011232,0.5353356890459364,0.5628019323671497,0.5213675213675214
9458,-0.001,,,,,,
9459,-0.001,,,,,,
9460,-0.001,,,,,,
9461,-0.001,,,,,,
9462,-0.001,,,,,,
9463,-0.001,,,,,,
9464,-0.001,,,,,,
9465,-0.001,,,,,,
9466,-0.001,,,,,,
9467,-0.001,,,,,,
9468,-0.001,,,,,,
9469,-0.001,,,,,,
9470,-0.001,,,,,,
9471,-0.001,,,,,,
9472,-0.001,,,,,,
9473,-0.001,,,,,,
9474,-0.001,,,,,,
9475,-0.001,,,,,,
9476,-0.001,,,,,,
9477,-0.001,,,,,,
9478,-0.001,,,,,,
9479,-0.001,,,,,,
9480,-0.001,,,,,,
9481,-0.001,,,,,,
9482,-0.001,,,,,,
9483,-0.001,,,,,,
9484,-0.001,,,,,,
9485,-0.001,,,,,,
9486,-0.001,,,,,,
9487,-0.001,,,,,,
9488,-0.001,,,,,,
9489,-0.001,,,,,,
9490,-0.001,,,,,,
9491,-0.001,,,,,,
9492,-0.001,,,,,,
9493,-0.001,,,,,,
9494,-0.001,,,,,,
9495,-0.001,,,,,,
9496,-0.001,,,,,,
9497,-0.001,,,,,,
9498,-0.001,,,,,,
9499,-0.001,,,,,,
9500,-0.001,,,,,,
9501,-0.001,,,,,,
9502,-0.001,,,,,,
9503,-0.001,,,,,,
9504,-0.001,,,,,,
9505,-0.001,,,,,,
9506,-0.001,,,,,,
9507,-0.001,,,,,,
9508,-0.001,,,,,,
9509,-0.001,,,,,,
9510,-0.001,,,,,,
9511,-0.001,,,,,,
9512,-0.001,,,,,,
9513,-0.001,,,,,,
9514,-0.001,,,,,,
9515,-0.001,,,,,,
9516,-0.001,,,,,,
9517,-0.001,,,,,,
9518,-0.001,,,,,,
9519,-0.001,,,,,,
9520,-0.001,,,,,,
9521,-0.001,,,,,,
9522,-0.001,,,,,,
9523,-0.001,,,,,,
9524,-0.001,,,,,,
9525,-0.001,,,,,,
9526,-0.001,,,,,,
9527,-0.001,,,,,,
9528,0.41149070066254073,0.17769002961500494,0.04201851663444908,0.12144612144612145,0.5314814814814814,0.5641646489104116,0.5216763005780347
9529,-0.001,,,,,,
9530,-0.001,,,,,,
9531,-0.001,,,,,,
9532,-0.001,,,,,,
9533,-0.001,,,,,,
9534,-0.001,,,,,,
9535,-0.001,,,,,,
9536,-0.001,,,,,,
9537,-0.001,,,,,,
9538,-0.001,,,,,,
9539,-0.001,,,,,,
9540,-0.001,,,,,,
9541,-0.001,,,,,,
9542,-0.001,,,,,,
9543,-0.001,,,,,,
9544,-0.001,,,,,,
9545,-0.001,,,,,,
9546,-0.001,,,,,,
9547,-0.001,,,,,,
9548,-0.001,,,,,,
9549,-0.001,,,,,,
9550,-0.001,,,,,,
9551,-0.001,,,,,,
9552,-0.001,,,,,,
9553,-0.001,,,,,,
9554,-0.001,,,,,,
9555,-0.001,,,,,,
9556,-0.001,,,,,,
9557,-0.001,,,,,,
9558,-0.001,,,,,,
9559,-0.001,,,,,,
9560,-0.001,,,,,,
9561,-0.001,,,,,,
9562,0.4131310552326415,0.19052319842053306,0.042527215383050154,0.12565812565812565,0.533678756476684,0.562200956937799,0.520949720670391
9563,-0.001,,,,,,
9564,-0.001,,,,,,
9565,-0.001,,,,,,
9566,-0.001,,,,,,
9567,-0.001,,,,,,
9568,-0.001,,,,,,
9569,-0.001,,,,,,
9570,-0.001,,,,,,
9571,-0.001,,,,,,
9572,-0.001,,,,,,
9573,-0.001,,,,,,
9574,-0.001,,,,,,
9575,-0.001,,,,,,
9576,-0.001,,,,,,
9577,-0.001,,,,,,
9578,-0.001,,,,,,
9579,-0.001,,,,,,
9580,-0.001,,,,,,
