number,value,user_attrs_pct_tr,user_attrs_pct_val,user_attrs_pct_val1,user_attrs_wr_tr,user_attrs_wr_val,user_attrs_wr_val1
1049,-0.001,,,,,,
1050,-0.001,,,,,,
1051,-0.001,,,,,,
1052,-0.001,,,,,,
1053,-0.001,,,,,,
1054,-0.001,,,,,,
1055,-0.001,,,,,,
1056,-0.001,,,,,,
1057,-0.001,,,,,,
1058,-0.001,,,,,,
1059,-0.001,,,,,,
1060,-0.001,,,,,,
1061,-0.001,,,,,,
1062,-0.001,,,,,,
1063,-0.001,,,,,,
1064,-0.001,,,,,,
1065,-0.001,,,,,,
1066,-0.001,,,,,,
1067,-0.001,,,,,,
1068,-0.001,,,,,,
1069,-0.001,,,,,,
1070,-0.001,,,,,,
1071,-0.001,,,,,,
1072,-0.001,,,,,,
1073,-0.001,,,,,,
1074,-0.001,,,,,,
1075,-0.001,,,,,,
1076,-0.001,,,,,,
1077,-0.001,,,,,,
1078,-0.001,,,,,,
1079,-0.001,,,,,,
1080,-0.001,,,,,,
1081,-0.001,,,,,,
1082,-0.001,,,,,,
1083,-0.001,,,,,,
1084,-0.001,,,,,,
1085,-0.001,,,,,,
1086,-0.001,,,,,,
1087,-0.001,,,,,,
1088,-0.001,,,,,,
1089,-0.001,,,,,,
1090,-0.001,,,,,,
1091,-0.001,,,,,,
1092,-0.001,,,,,,
1093,-0.001,,,,,,
1094,-0.001,,,,,,
1095,-0.001,,,,,,
1096,-0.001,,,,,,
1097,-0.001,,,,,,
1098,-0.001,,,,,,
1099,-0.001,,,,,,
1100,-0.001,,,,,,
1101,-0.001,,,,,,
1102,-0.001,,,,,,
1103,-0.001,,,,,,
1104,-0.001,,,,,,
1105,-0.001,,,,,,
1106,-0.001,,,,,,
1107,-0.001,,,,,,
1108,-0.001,,,,,,
1109,-0.001,,,,,,
1110,-0.001,,,,,,
1111,-0.001,,,,,,
1112,-0.001,,,,,,
1113,-0.001,,,,,,
1114,-0.001,,,,,,
1115,-0.001,,,,,,
1116,-0.001,,,,,,
1117,-0.001,,,,,,
1118,-0.001,,,,,,
1119,-0.001,,,,,,
1120,-0.001,,,,,,
1121,0.41043807672553556,0.17604475156301416,0.04222199613388951,0.12285012285012285,0.5289719626168224,0.563855421686747,0.52
1122,-0.001,,,,,,
1123,-0.001,,,,,,
1124,-0.001,,,,,,
1125,-0.001,,,,,,
1126,-0.001,,,,,,
1127,-0.001,,,,,,
1128,-0.001,,,,,,
1129,-0.001,,,,,,
1130,-0.001,,,,,,
1131,-0.001,,,,,,
1132,-0.001,,,,,,
1133,-0.001,,,,,,
1134,-0.001,,,,,,
1135,-0.001,,,,,,
1136,-0.001,,,,,,
1137,-0.001,,,,,,
1138,-0.001,,,,,,
1139,-0.001,,,,,,
1140,-0.001,,,,,,
1141,-0.001,,,,,,
1142,-0.001,,,,,,
1143,-0.001,,,,,,
1144,-0.001,,,,,,
1145,-0.001,,,,,,
1146,-0.001,,,,,,
1147,-0.001,,,,,,
1148,-0.001,,,,,,
1149,-0.001,,,,,,
1150,-0.001,,,,,,
1151,-0.001,,,,,,
1152,-0.001,,,,,,
1153,-0.001,,,,,,
1154,-0.001,,,,,,
1155,-0.001,,,,,,
1156,-0.001,,,,,,
1157,-0.001,,,,,,
1158,-0.001,,,,,,
1159,-0.001,,,,,,
1160,-0.001,,,,,,
1161,-0.001,,,,,,
1162,-0.001,,,,,,
1163,-0.001,,,,,,
1164,-0.001,,,,,,
1165,-0.001,,,,,,
1166,-0.001,,,,,,
1167,-0.001,,,,,,
1168,-0.001,,,,,,
1169,-0.001,,,,,,
1170,-0.001,,,,,,
1171,-0.001,,,,,,
1172,-0.001,,,,,,
1173,-0.001,,,,,,
1174,-0.001,,,,,,
1175,-0.001,,,,,,
1176,-0.001,,,,,,
1177,-0.001,,,,,,
1178,-0.001,,,,,,
1179,-0.001,,,,,,
1180,-0.001,,,,,,
1181,-0.001,,,,,,
1182,-0.001,,,,,,
1183,-0.001,,,,,,
1184,-0.001,,,,,,
1185,-0.001,,,,,,
1186,-0.001,,,,,,
1187,-0.001,,,,,,
1188,-0.001,,,,,,
1189,-0.001,,,,,,
1190,-0.001,,,,,,
1191,-0.001,,,,,,
1192,-0.001,,,,,,
1193,-0.001,,,,,,
1194,-0.001,,,,,,
1195,-0.001,,,,,,
1196,-0.001,,,,,,
1197,-0.001,,,,,,
1198,-0.001,,,,,,
1199,-0.001,,,,,,
1200,-0.001,,,,,,
1201,-0.001,,,,,,
1202,-0.001,,,,,,
1203,-0.001,,,,,,
1204,-0.001,,,,,,
1205,-0.001,,,,,,
1206,-0.001,,,,,,
1207,-0.001,,,,,,
1208,-0.001,,,,,,
1209,-0.001,,,,,,
1210,-0.001,,,,,,
1211,-0.001,,,,,,
1212,-0.001,,,,,,
1213,-0.001,,,,,,
1214,-0.001,,,,,,
1215,-0.001,,,,,,
1216,-0.001,,,,,,
1217,-0.001,,,,,,
1218,-0.001,,,,,,
1219,-0.001,,,,,,
1220,-0.001,,,,,,
1221,-0.001,,,,,,
1222,-0.001,,,,,,
1223,-0.001,,,,,,
1224,-0.001,,,,,,
1225,-0.001,,,,,,
1226,-0.001,,,,,,
1227,-0.001,,,,,,
1228,-0.001,,,,,,
1229,-0.001,,,,,,
1230,-0.001,,,,,,
1231,-0.001,,,,,,
1232,-0.001,,,,,,
1233,-0.001,,,,,,
1234,-0.001,,,,,,
1235,-0.001,,,,,,
1236,-0.001,,,,,,
1237,-0.001,,,,,,
1238,-0.001,,,,,,
1239,-0.001,,,,,,
1240,-0.001,,,,,,
1241,-0.001,,,,,,
1242,-0.001,,,,,,
1243,-0.001,,,,,,
1244,-0.001,,,,,,
1245,-0.001,,,,,,
1246,-0.001,,,,,,
1247,-0.001,,,,,,
1248,-0.001,,,,,,
1249,-0.001,,,,,,
1250,-0.001,,,,,,
1251,-0.001,,,,,,
1252,-0.001,,,,,,
1253,-0.001,,,,,,
1254,-0.001,,,,,,
1255,-0.001,,,,,,
1256,-0.001,,,,,,
1257,-0.001,,,,,,
1258,-0.001,,,,,,
1259,-0.001,,,,,,
1260,-0.001,,,,,,
1261,-0.001,,,,,,
1262,-0.001,,,,,,
1263,-0.001,,,,,,
1264,-0.001,,,,,,
1265,-0.001,,,,,,
1266,-0.001,,,,,,
1267,-0.001,,,,,,
1268,-0.001,,,,,,
1269,-0.001,,,,,,
1270,-0.001,,,,,,
1271,-0.001,,,,,,
1272,-0.001,,,,,,
1273,-0.001,,,,,,
1274,-0.001,,,,,,
1275,-0.001,,,,,,
1276,-0.001,,,,,,
1277,-0.001,,,,,,
1278,-0.001,,,,,,
1279,-0.001,,,,,,
1280,-0.001,,,,,,
1281,-0.001,,,,,,
1282,-0.001,,,,,,
1283,-0.001,,,,,,
1284,-0.001,,,,,,
1285,-0.001,,,,,,
1286,-0.001,,,,,,
1287,-0.001,,,,,,
1288,-0.001,,,,,,
1289,-0.001,,,,,,
1290,-0.001,,,,,,
1291,-0.001,,,,,,
1292,-0.001,,,,,,
1293,-0.001,,,,,,
1294,-0.001,,,,,,
1295,-0.001,,,,,,
1296,-0.001,,,,,,
1297,-0.001,,,,,,
1298,-0.001,,,,,,
1299,-0.001,,,,,,
1300,-0.001,,,,,,
1301,-0.001,,,,,,
1302,-0.001,,,,,,
1303,-0.001,,,,,,
1304,-0.001,,,,,,
1305,-0.001,,,,,,
1306,-0.001,,,,,,
1307,-0.001,,,,,,
1308,-0.001,,,,,,
1309,-0.001,,,,,,
1310,-0.001,,,,,,
1311,-0.001,,,,,,
1312,-0.001,,,,,,
1313,-0.001,,,,,,
1314,-0.001,,,,,,
1315,-0.001,,,,,,
1316,-0.001,,,,,,
1317,-0.001,,,,,,
1318,-0.001,,,,,,
1319,-0.001,,,,,,
1320,-0.001,,,,,,
1321,-0.001,,,,,,
1322,-0.001,,,,,,
1323,-0.001,,,,,,
1324,-0.001,,,,,,
1325,-0.001,,,,,,
1326,-0.001,,,,,,
1327,-0.001,,,,,,
1328,-0.001,,,,,,
1329,-0.001,,,,,,
1330,-0.001,,,,,,
1331,-0.001,,,,,,
1332,-0.001,,,,,,
1333,-0.001,,,,,,
1334,-0.001,,,,,,
1335,-0.001,,,,,,
1336,-0.001,,,,,,
1337,-0.001,,,,,,
1338,-0.001,,,,,,
1339,-0.001,,,,,,
1340,-0.001,,,,,,
1341,-0.001,,,,,,
1342,-0.001,,,,,,
1343,-0.001,,,,,,
1344,-0.001,,,,,,
1345,-0.001,,,,,,
1346,-0.001,,,,,,
1347,-0.001,,,,,,
1348,-0.001,,,,,,
1349,-0.001,,,,,,
1350,-0.001,,,,,,
1351,-0.001,,,,,,
1352,-0.001,,,,,,
1353,-0.001,,,,,,
1354,-0.001,,,,,,
1355,-0.001,,,,,,
1356,-0.001,,,,,,
1357,-0.001,,,,,,
1358,-0.001,,,,,,
1359,-0.001,,,,,,
1360,-0.001,,,,,,
1361,-0.001,,,,,,
1362,-0.001,,,,,,
1363,-0.001,,,,,,
1364,-0.001,,,,,,
1365,-0.001,,,,,,
1366,-0.001,,,,,,
1367,-0.001,,,,,,
1368,-0.001,,,,,,
1369,-0.001,,,,,,
1370,-0.001,,,,,,
1371,-0.001,,,,,,
1372,-0.001,,,,,,
1373,-0.001,,,,,,
1374,-0.001,,,,,,
1375,-0.001,,,,,,
1376,-0.001,,,,,,
1377,-0.001,,,,,,
1378,-0.001,,,,,,
1379,-0.001,,,,,,
1380,-0.001,,,,,,
1381,-0.001,,,,,,
1382,-0.001,,,,,,
1383,-0.001,,,,,,
1384,-0.001,,,,,,
1385,-0.001,,,,,,
1386,-0.001,,,,,,
1387,-0.001,,,,,,
1388,-0.001,,,,,,
1389,-0.001,,,,,,
1390,-0.001,,,,,,
1391,-0.001,,,,,,
1392,-0.001,,,,,,
1393,-0.001,,,,,,
1394,-0.001,,,,,,
1395,-0.001,,,,,,
1396,-0.001,,,,,,
1397,-0.001,,,,,,
1398,-0.001,,,,,,
1399,-0.001,,,,,,
1400,-0.001,,,,,,
1401,-0.001,,,,,,
1402,-0.001,,,,,,
1403,-0.001,,,,,,
1404,-0.001,,,,,,
1405,-0.001,,,,,,
1406,-0.001,,,,,,
1407,-0.001,,,,,,
1408,-0.001,,,,,,
1409,-0.001,,,,,,
1410,-0.001,,,,,,
1411,-0.001,,,,,,
1412,-0.001,,,,,,
1413,-0.001,,,,,,
1414,-0.001,,,,,,
1415,-0.001,,,,,,
1416,-0.001,,,,,,
1417,-0.001,,,,,,
1418,-0.001,,,,,,
1419,-0.001,,,,,,
1420,-0.001,,,,,,
1421,-0.001,,,,,,
1422,-0.001,,,,,,
1423,-0.001,,,,,,
1424,-0.001,,,,,,
1425,-0.001,,,,,,
1426,-0.001,,,,,,
1427,-0.001,,,,,,
1428,-0.001,,,,,,
1429,-0.001,,,,,,
1430,-0.001,,,,,,
1431,-0.001,,,,,,
1432,-0.001,,,,,,
1433,-0.001,,,,,,
1434,-0.001,,,,,,
1435,-0.001,,,,,,
1436,-0.001,,,,,,
1437,-0.001,,,,,,
1438,-0.001,,,,,,
1439,-0.001,,,,,,
1440,-0.001,,,,,,
1441,-0.001,,,,,,
1442,-0.001,,,,,,
1443,-0.001,,,,,,
1444,-0.001,,,,,,
1445,-0.001,,,,,,
1446,-0.001,,,,,,
1447,-0.001,,,,,,
1448,-0.001,,,,,,
1449,-0.001,,,,,,
1450,-0.001,,,,,,
1451,-0.001,,,,,,
1452,-0.001,,,,,,
1453,-0.001,,,,,,
1454,-0.001,,,,,,
1455,-0.001,,,,,,
1456,-0.001,,,,,,
1457,-0.001,,,,,,
1458,-0.001,,,,,,
1459,-0.001,,,,,,
1460,-0.001,,,,,,
1461,-0.001,,,,,,
1462,-0.001,,,,,,
1463,-0.001,,,,,,
1464,-0.001,,,,,,
1465,-0.001,,,,,,
1466,-0.001,,,,,,
1467,-0.001,,,,,,
1468,-0.001,,,,,,
1469,-0.001,,,,,,
1470,-0.001,,,,,,
1471,-0.001,,,,,,
1472,-0.001,,,,,,
1473,-0.001,,,,,,
1474,-0.001,,,,,,
1475,-0.001,,,,,,
1476,-0.001,,,,,,
1477,-0.001,,,,,,
1478,-0.001,,,,,,
1479,-0.001,,,,,,
1480,-0.001,,,,,,
1481,-0.001,,,,,,
1482,-0.001,,,,,,
1483,-0.001,,,,,,
1484,-0.001,,,,,,
1485,-0.001,,,,,,
1486,-0.001,,,,,,
1487,-0.001,,,,,,
1488,-0.001,,,,,,
1489,-0.001,,,,,,
1490,-0.001,,,,,,
1491,-0.001,,,,,,
1492,-0.001,,,,,,
1493,-0.001,,,,,,
1494,-0.001,,,,,,
1495,-0.001,,,,,,
1496,-0.001,,,,,,
1497,-0.001,,,,,,
1498,-0.001,,,,,,
1499,-0.001,,,,,,
1500,-0.001,,,,,,
1501,-0.001,,,,,,
1502,-0.001,,,,,,
1503,-0.001,,,,,,
1504,-0.001,,,,,,
1505,-0.001,,,,,,
1506,-0.001,,,,,,
1507,-0.001,,,,,,
1508,-0.001,,,,,,
1509,-0.001,,,,,,
1510,-0.001,,,,,,
1511,-0.001,,,,,,
1512,-0.001,,,,,,
1513,-0.001,,,,,,
1514,-0.001,,,,,,
1515,-0.001,,,,,,
1516,-0.001,,,,,,
1517,-0.001,,,,,,
1518,-0.001,,,,,,
1519,-0.001,,,,,,
1520,-0.001,,,,,,
1521,-0.001,,,,,,
1522,-0.001,,,,,,
1523,-0.001,,,,,,
1524,-0.001,,,,,,
1525,-0.001,,,,,,
1526,-0.001,,,,,,
1527,-0.001,,,,,,
1528,-0.001,,,,,,
1529,-0.001,,,,,,
1530,-0.001,,,,,,
1531,-0.001,,,,,,
1532,-0.001,,,,,,
1533,-0.001,,,,,,
1534,-0.001,,,,,,
1535,-0.001,,,,,,
1536,-0.001,,,,,,
1537,-0.001,,,,,,
1538,-0.001,,,,,,
1539,-0.001,,,,,,
1540,-0.001,,,,,,
1541,-0.001,,,,,,
1542,-0.001,,,,,,
1543,-0.001,,,,,,
1544,-0.001,,,,,,
1545,-0.001,,,,,,
1546,-0.001,,,,,,
1547,-0.001,,,,,,
1548,-0.001,,,,,,
1549,-0.001,,,,,,
1550,-0.001,,,,,,
1551,-0.001,,,,,,
1552,-0.001,,,,,,
1553,-0.001,,,,,,
1554,-0.001,,,,,,
1555,-0.001,,,,,,
1556,-0.001,,,,,,
1557,-0.001,,,,,,
1558,-0.001,,,,,,
1559,-0.001,,,,,,
1560,-0.001,,,,,,
1561,-0.001,,,,,,
1562,-0.001,,,,,,
1563,-0.001,,,,,,
1564,-0.001,,,,,,
1565,-0.001,,,,,,
1566,-0.001,,,,,,
1567,-0.001,,,,,,
1568,-0.001,,,,,,
1569,-0.001,,,,,,
1570,-0.001,,,,,,
1571,-0.001,,,,,,
1572,-0.001,,,,,,
1573,-0.001,,,,,,
1574,-0.001,,,,,,
1575,-0.001,,,,,,
1576,-0.001,,,,,,
1577,-0.001,,,,,,
1578,-0.001,,,,,,
1579,-0.001,,,,,,
1580,-0.001,,,,,,
1581,-0.001,,,,,,
1582,-0.001,,,,,,
1583,-0.001,,,,,,
1584,-0.001,,,,,,
1585,-0.001,,,,,,
1586,-0.001,,,,,,
1587,-0.001,,,,,,
1588,-0.001,,,,,,
1589,-0.001,,,,,,
1590,-0.001,,,,,,
1591,-0.001,,,,,,
1592,-0.001,,,,,,
1593,-0.001,,,,,,
1594,-0.001,,,,,,
1595,-0.001,,,,,,
1596,-0.001,,,,,,
1597,-0.001,,,,,,
1598,-0.001,,,,,,
1599,-0.001,,,,,,
1600,-0.001,,,,,,
1601,-0.001,,,,,,
1602,-0.001,,,,,,
1603,-0.001,,,,,,
1604,-0.001,,,,,,
1605,-0.001,,,,,,
1606,-0.001,,,,,,
1607,-0.001,,,,,,
1608,-0.001,,,,,,
1609,-0.001,,,,,,
1610,-0.001,,,,,,
1611,-0.001,,,,,,
1612,-0.001,,,,,,
1613,-0.001,,,,,,
1614,-0.001,,,,,,
1615,-0.001,,,,,,
1616,-0.001,,,,,,
1617,-0.001,,,,,,
1618,-0.001,,,,,,
1619,-0.001,,,,,,
1620,-0.001,,,,,,
1621,-0.001,,,,,,
1622,-0.001,,,,,,
1623,-0.001,,,,,,
1624,-0.001,,,,,,
1625,-0.001,,,,,,
1626,-0.001,,,,,,
1627,-0.001,,,,,,
1628,-0.001,,,,,,
1629,-0.001,,,,,,
1630,-0.001,,,,,,
1631,-0.001,,,,,,
1632,0.40290438482519386,0.14741691345837446,0.028995828670261473,0.09810459810459811,0.5200892857142857,0.5684210526315789,0.5205724508050089
1633,-0.001,,,,,,
1634,-0.001,,,,,,
1635,-0.001,,,,,,
1636,-0.001,,,,,,
1637,-0.001,,,,,,
1638,-0.001,,,,,,
1639,-0.001,,,,,,
1640,-0.001,,,,,,
1641,-0.001,,,,,,
1642,-0.001,,,,,,
1643,-0.001,,,,,,
1644,-0.001,,,,,,
1645,-0.001,,,,,,
1646,-0.001,,,,,,
1647,-0.001,,,,,,
1648,-0.001,,,,,,
1649,-0.001,,,,,,
1650,-0.001,,,,,,
1651,-0.001,,,,,,
1652,-0.001,,,,,,
1653,-0.001,,,,,,
1654,-0.001,,,,,,
1655,-0.001,,,,,,
1656,-0.001,,,,,,
1657,-0.001,,,,,,
1658,-0.001,,,,,,
1659,-0.001,,,,,,
1660,-0.001,,,,,,
1661,-0.001,,,,,,
1662,-0.001,,,,,,
1663,-0.001,,,,,,
1664,-0.001,,,,,,
1665,-0.001,,,,,,
1666,-0.001,,,,,,
1667,-0.001,,,,,,
1668,-0.001,,,,,,
1669,-0.001,,,,,,
1670,-0.001,,,,,,
1671,-0.001,,,,,,
1672,-0.001,,,,,,
1673,-0.001,,,,,,
1674,-0.001,,,,,,
1675,-0.001,,,,,,
1676,-0.001,,,,,,
1677,-0.001,,,,,,
1678,-0.001,,,,,,
1679,-0.001,,,,,,
1680,0.4085543757921266,0.16386969397828233,0.04130633838640757,0.11705861705861706,0.5261044176706827,0.5665024630541872,0.52023988005997
1681,-0.001,,,,,,
1682,-0.001,,,,,,
1683,-0.001,,,,,,
1684,-0.001,,,,,,
1685,-0.001,,,,,,
1686,0.40940075840984996,0.16683119447186576,0.04181503713500865,0.11776061776061776,0.5285996055226825,0.5644768856447688,0.5216095380029806
1687,-0.001,,,,,,
1688,-0.001,,,,,,
1689,-0.001,,,,,,
1690,0.4089940067116101,0.1641987495886805,0.04130633838640757,0.11723411723411724,0.5270541082164328,0.5665024630541872,0.5209580838323353
1691,-0.001,,,,,,
1692,-0.001,,,,,,
1693,-0.001,,,,,,
1694,-0.001,,,,,,
1695,-0.001,,,,,,
1696,-0.001,,,,,,
1697,-0.001,,,,,,
1698,-0.001,,,,,,
1699,-0.001,,,,,,
1700,-0.001,,,,,,
1701,-0.001,,,,,,
1702,-0.001,,,,,,
1703,-0.001,,,,,,
1704,-0.001,,,,,,
1705,-0.001,,,,,,
1706,-0.001,,,,,,
1707,-0.001,,,,,,
1708,-0.001,,,,,,
1709,-0.001,,,,,,
1710,-0.001,,,,,,
1711,-0.001,,,,,,
1712,-0.001,,,,,,
1713,-0.001,,,,,,
1714,-0.001,,,,,,
1715,-0.001,,,,,,
1716,-0.001,,,,,,
1717,-0.001,,,,,,
1718,-0.001,,,,,,
1719,0.4087395066898953,0.16386969397828233,0.04130633838640757,0.11723411723411724,0.5261044176706827,0.5665024630541872,0.5209580838323353
1720,-0.001,,,,,,
1721,-0.001,,,,,,
1722,-0.001,,,,,,
1723,-0.001,,,,,,
1724,-0.001,,,,,,
1725,-0.001,,,,,,
1726,-0.001,,,,,,
1727,-0.001,,,,,,
1728,-0.001,,,,,,
1729,-0.001,,,,,,
1730,-0.001,,,,,,
1731,-0.001,,,,,,
1732,-0.001,,,,,,
1733,-0.001,,,,,,
1734,-0.001,,,,,,
1735,-0.001,,,,,,
1736,-0.001,,,,,,
1737,-0.001,,,,,,
1738,-0.001,,,,,,
1739,0.40980098203061893,0.1671602500822639,0.04201851663444908,0.11828711828711828,0.5295275590551181,0.5641646489104116,0.5222551928783383
1740,0.4085753573259392,0.16386969397828233,0.04130633838640757,0.1174096174096174,0.5261044176706827,0.5665024630541872,0.5201793721973094
1741,0.40856001415391785,0.16913458374465284,0.04242547563332994,0.12004212004212005,0.5272373540856031,0.5611510791366906,0.52046783625731
1742,0.4089929452290152,0.16847647252385653,0.042120256384169295,0.11916461916461916,0.52734375,0.5628019323671497,0.5213549337260678
1743,-0.001,,,,,,
1744,-0.001,,,,,,
1745,-0.001,,,,,,
1746,-0.001,,,,,,
1747,-0.001,,,,,,
1748,-0.001,,,,,,
1749,0.4092613003483908,0.1688055281342547,0.042120256384169295,0.11951561951561951,0.5282651072124757,0.5628019323671497,0.5212922173274597
1750,0.4088298573476541,0.1641987495886805,0.04130633838640757,0.1174096174096174,0.5270541082164328,0.5665024630541872,0.5201793721973094
1751,0.4092613003483908,0.1688055281342547,0.042120256384169295,0.11951561951561951,0.5282651072124757,0.5628019323671497,0.5212922173274597
1752,0.4093482511217773,0.16683119447186576,0.04201851663444908,0.11776061776061776,0.5285996055226825,0.5641646489104116,0.5216095380029806
1753,-0.001,,,,,,
1754,-0.001,,,,,,
1755,-0.001,,,,,,
1756,0.40980098203061893,0.1671602500822639,0.04201851663444908,0.11828711828711828,0.5295275590551181,0.5641646489104116,0.5222551928783383
1757,-0.001,,,,,,
1758,-0.001,,,,,,
1759,-0.001,,,,,,
1760,0.40940075840984996,0.16683119447186576,0.04181503713500865,0.11776061776061776,0.5285996055226825,0.5644768856447688,0.5216095380029806
1761,0.4093482511217773,0.16683119447186576,0.04201851663444908,0.11776061776061776,0.5285996055226825,0.5641646489104116,0.5216095380029806
1762,-0.001,,,,,,
1763,0.4088315989457768,0.16847647252385653,0.042120256384169295,0.11934011934011934,0.52734375,0.5628019323671497,0.5205882352941177
1764,0.4093482511217773,0.16683119447186576,0.04201851663444908,0.11776061776061776,0.5285996055226825,0.5641646489104116,0.5216095380029806
1765,0.40965758787029827,0.16683119447186576,0.04191677688472886,0.11776061776061776,0.5285996055226825,0.5655339805825242,0.5216095380029806
1766,0.40938225813134094,0.16781836130306022,0.04201851663444908,0.11828711828711828,0.5274509803921569,0.5641646489104116,0.5222551928783383
1767,0.40965758787029827,0.16683119447186576,0.04191677688472886,0.11776061776061776,0.5285996055226825,0.5655339805825242,0.5216095380029806
1768,0.40980098203061893,0.1671602500822639,0.04201851663444908,0.11828711828711828,0.5295275590551181,0.5641646489104116,0.5222551928783383
1769,0.4085753573259392,0.16386969397828233,0.04130633838640757,0.1174096174096174,0.5261044176706827,0.5665024630541872,0.5201793721973094
1770,-0.001,,,,,,
1771,-0.001,,,,,,
1772,-0.001,,,,,,
1773,-0.001,,,,,,
1774,-0.001,,,,,,
1775,-0.001,,,,,,
1776,-0.001,,,,,,
1777,-0.001,,,,,,
1778,-0.001,,,,,,
1779,-0.001,,,,,,
1780,-0.001,,,,,,
1781,-0.001,,,,,,
1782,-0.001,,,,,,
1783,-0.001,,,,,,
1784,-0.001,,,,,,
1785,-0.001,,,,,,
1786,-0.001,,,,,,
1787,-0.001,,,,,,
1788,-0.001,,,,,,
1789,-0.001,,,,,,
1790,0.40965758787029827,0.16683119447186576,0.04191677688472886,0.11776061776061776,0.5285996055226825,0.5655339805825242,0.5216095380029806
1791,-0.001,,,,,,
1792,-0.001,,,,,,
1793,-0.001,,,,,,
1794,-0.001,,,,,,
1795,-0.001,,,,,,
1796,0.40940075840984996,0.16683119447186576,0.04181503713500865,0.11776061776061776,0.5285996055226825,0.5644768856447688,0.5216095380029806
1797,-0.001,,,,,,
1798,-0.001,,,,,,
1799,-0.001,,,,,,
1800,-0.001,,,,,,
1801,-0.001,,,,,,
1802,-0.001,,,,,,
1803,0.40856001415391785,0.16913458374465284,0.04242547563332994,0.12004212004212005,0.5272373540856031,0.5611510791366906,0.52046783625731
1804,-0.001,,,,,,
1805,-0.001,,,,,,
1806,-0.001,,,,,,
1807,-0.001,,,,,,
1808,0.4089929452290152,0.16847647252385653,0.042120256384169295,0.11916461916461916,0.52734375,0.5628019323671497,0.5213549337260678
1809,-0.001,,,,,,
1810,-0.001,,,,,,
1811,-0.001,,,,,,
1812,-0.001,,,,,,
1813,-0.001,,,,,,
1814,-0.001,,,,,,
1815,-0.001,,,,,,
1816,-0.001,,,,,,
1817,-0.001,,,,,,
1818,-0.001,,,,,,
1819,0.4093482511217773,0.16683119447186576,0.04201851663444908,0.11776061776061776,0.5285996055226825,0.5641646489104116,0.5216095380029806
1820,-0.001,,,,,,
1821,-0.001,,,,,,
1822,-0.001,,,,,,
1823,-0.001,,,,,,
1824,-0.001,,,,,,
1825,-0.001,,,,,,
1826,0.4091584772980072,0.1671602500822639,0.04201851663444908,0.1181116181116181,0.5275590551181102,0.5641646489104116,0.5215453194650818
1827,-0.001,,,,,,
1828,-0.001,,,,,,
1829,-0.001,,,,,,
1830,0.40878095368881556,0.16452780519907864,0.04130633838640757,0.11723411723411724,0.526,0.5665024630541872,0.5209580838323353
1831,-0.001,,,,,,
1832,-0.001,,,,,,
1833,-0.001,,,,,,
1834,-0.001,,,,,,
1835,-0.001,,,,,,
1836,-0.001,,,,,,
1837,-0.001,,,,,,
1838,-0.001,,,,,,
1839,-0.001,,,,,,
1840,-0.001,,,,,,
1841,-0.001,,,,,,
1842,-0.001,,,,,,
1843,-0.001,,,,,,
1844,-0.001,,,,,,
1845,-0.001,,,,,,
1846,-0.001,,,,,,
1847,-0.001,,,,,,
1848,-0.001,,,,,,
1849,0.40856001415391785,0.16913458374465284,0.04242547563332994,0.12004212004212005,0.5272373540856031,0.5611510791366906,0.52046783625731
1850,-0.001,,,,,,
1851,-0.001,,,,,,
1852,-0.001,,,,,,
1853,-0.001,,,,,,
1854,-0.001,,,,,,
1855,-0.001,,,,,,
1856,-0.001,,,,,,
1857,-0.001,,,,,,
1858,0.4085543757921266,0.16386969397828233,0.04130633838640757,0.11705861705861706,0.5261044176706827,0.5665024630541872,0.52023988005997
1859,-0.001,,,,,,
1860,-0.001,,,,,,
1861,-0.001,,,,,,
1862,-0.001,,,,,,
1863,-0.001,,,,,,
1864,0.40856001415391785,0.16913458374465284,0.04242547563332994,0.12004212004212005,0.5272373540856031,0.5611510791366906,0.52046783625731
1865,-0.001,,,,,,
1866,-0.001,,,,,,
1867,-0.001,,,,,,
1868,-0.001,,,,,,
1869,-0.001,,,,,,
1870,-0.001,,,,,,
1871,-0.001,,,,,,
1872,-0.001,,,,,,
1873,-0.001,,,,,,
1874,-0.001,,,,,,
1875,-0.001,,,,,,
1876,-0.001,,,,,,
1877,-0.001,,,,,,
1878,-0.001,,,,,,
1879,0.4087395066898953,0.16386969397828233,0.04130633838640757,0.11723411723411724,0.5261044176706827,0.5665024630541872,0.5209580838323353
1880,-0.001,,,,,,
1881,-0.001,,,,,,
1882,-0.001,,,,,,
1883,-0.001,,,,,,
1884,-0.001,,,,,,
1885,0.4088298573476541,0.1641987495886805,0.04130633838640757,0.1174096174096174,0.5270541082164328,0.5665024630541872,0.5201793721973094
1886,-0.001,,,,,,
1887,-0.001,,,,,,
1888,-0.001,,,,,,
1889,0.40905439684649375,0.16913458374465284,0.042120256384169295,0.11951561951561951,0.5272373540856031,0.5628019323671497,0.5212922173274597
1890,-0.001,,,,,,
1891,-0.001,,,,,,
1892,-0.001,,,,,,
1893,-0.001,,,,,,
1894,-0.001,,,,,,
1895,-0.001,,,,,,
1896,-0.001,,,,,,
1897,-0.001,,,,,,
1898,-0.001,,,,,,
1899,-0.001,,,,,,
1900,-0.001,,,,,,
1901,-0.001,,,,,,
1902,-0.001,,,,,,
1903,-0.001,,,,,,
1904,-0.001,,,,,,
1905,-0.001,,,,,,
1906,-0.001,,,,,,
1907,-0.001,,,,,,
